Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Guard.InterjectFight	Minha hora de brilhar!	Mein Auftritt!	C'est mon heure !	¡Me toca brillar!	Пришло мое время!	È il mio momento!	轮到我大显身手了！ 	見せ場がキター！			
&Text.NPC.Warden	"Minha prisäo, minhas regras."	"Mein Gefängnis, meine Regeln."	"Ma prison, mes règles."	"Mi prisión, mis reglas."	"Моя тюрьма, мои правила"	"Il mio carcere, le mie leggi"	我的监狱我说了算	私の刑務所、 私のルール			
&Text.ChatToGuard	Meu cassetete quer conversar com você.	Mein Schlagstock hat dir was zu sagen.	Ma matraque a deux mots à te dire.	Mi porra quiere hablar contigo.	У моей дубинки есть к тебе дело	Il mio manganello vorrebbe parlarti	我的警棍要跟你谈谈	警棒が話したいってよ			
&Text.ChatToGuard	Meu cassetete te curará.	Mein Schlagstock heilt dich.	Ma matraque va te soigner.	Mi porra te curará.	Моя дубинка тебя излечит	Il mio manganello ti curerà	我的警棍能治好你	わが警棒がおまえの癒しだ			
&Text.Guards.CombatEnded	Meu cassetete quebrou!	Mein Schlagstock ist kaputt!	J'ai cassé mon arme.	¡Se ha roto la porra!	Я сломал дубинку!	Ho rotto il manganello!	我把警棍打断了！ 	警棒が折れたぁ！			
&Text.Guard.CharacterDamagingTiles	Meus impostos pagam isto, malditos! …	"Mein Steuergeld hat das bezahlt, du kleiner ...!"	"Mes impôts ont payé ça, espèce de petit... !"	"¡Mis impuestos pagan eso, maldito...!"	"Мои налоги на это уходят, паскудник!.."	"Ho pagato le tasse per questo, razza di...!"	那东西花得是我这样的纳税人的钱， 你个小混蛋！……	血税で買ったモノを…！			
&Text.Inmates.Banter	Meu julgamento foi uma farsa.	Mein Verfahren war eine Farce.	Mon procès était truqué.	Mi juicio fue una farsa.	Мой суд был спектаклем	Il processo era una farsa	我的审讯就是一场闹剧	あの裁判は茶番だった			
&Text.Inmates.Banter	Meu julgamento foi armado.	Mein Verfahren war ungerecht.	Mon procès était pipé.	Mi juicio estaba amañado.	Мой суд был  сфабрикован	Il processo era truccato	我的审讯结果已经事先定好了	あの裁判は出来レースだ			
&Text.Inmates.FoodHall	Este quebrou meu dente.	Mein Zahn ist gebrochen.	Ça m'a cassé une dent.	Eso me ha roto la muela.	Я сломал зуб	Mi ha rotto il dente	这玩意儿把我牙齿都磕掉了	歯が折れちまった			
&Text.Guards.GoReport	Meu trabalho por aqui nunca termina!	Meine Arbeit hier ist nie fertig!	Il y a toujours du travail ici !	Mi trabajo aquí nunca termina.	У меня никогда не кончится работа!	Il mio lavoro non finisce mai!	在这里我的活儿永远干不完！ 	次から次へと仕事が増えてく！			
&Text.Inmates.Showers	"Meus olhos, MEUS OLHOS!"	Meine AUGEN!	"Mes yeux, MES YEUX !"	"¡Mis ojos, MIS OJOS!"	"Мои глаза, МОИ ГЛАЗА!"	"Gli occhi, GLI OCCHI!"	我的眼睛， 我的眼睛！ 	目が、 目があぁぁぁっ！			
&Text.Inmates.AttackedRunsAway	Oh, Deus!	Meine Güte	Bon sang.	Cielos...	О боже	Oh cielo	老天	なんてこった			
&Text.Inmates.Showers	MEU DEUS!!! QUE PORRA É ESSA?!	MEINE GÜTE!!! WAS IN ALLER WELT IST DAS?!	BON SANG ! QU'EST-CE QUE C'EST QUE ÇA ?!	¡¡MADRE MÍA!! ¡¿QUÉ DEMONIOS ES ESO?!	О БОЖЕ! ЧТО ЭТО МОЖЕТ БЫТЬ?	SANTO CIELO!!! CHE DIAVOLO È?!	天呐！！！ 那是什么鬼？！ 	おいおい！ありゃ一体なんだぁ？			
&Text.Visitor.Banter	Os vizinhos se divorciaram.	Meine Nachbarn lassen sich scheiden.	Les voisins ont divorcé.	Los vecinos se han divorciado.	Соседи развелись	I vicini hanno divorziato	邻居离婚了	お隣さんは離婚したよ			
&Text.NPC.MedicCarrying	Interrompeu meu banho!	Meine schöne Klopause!	Ça a interrompu ma pause pipi !	¡Me has interrumpido en el baño!	Ты меня из туалета выдернул!	Hai interrotto la mia pausa bagno!	我上个厕所都不得安宁！ 	トイレ中だったのにぃ！			
&Text.Inmates.Showers	O meu näo está funcionando!	Meins geht nicht!	"Ça marche pas, ici !"	¡La mía no funciona!	У меня не работает!	La mia non funziona!	我的坏了！ 	シャワーがぶっ壊れてるぞ！			
&Text.Inmate.Snitch.Character.Dislike	Tá falando sério!?	Meinst du das ernst!?	Sérieusement ?!	¿En serio?	Серьезно?	Seriamente?	你不是开玩笑吧！？	冗談だろ？！			
&Text.NPC.Maintenance.Idle	As pessoas näo me fazem muito bem.	Menschen tun mir nicht gut.	Le contact des gens ne m'aide pas.	La gente no me hace bien.	Люди меня не любят	La gente non mi fa bene	别人没有善待我	いい目にあった記憶がない			
&Text.Inmates.AttackedRunsAway	Näo diga isso!	Merk dir das!	Attends un peu !	¡No digas eso!	Запомни это!	Aspetta un attimo!	晚点再说！ 	ちょ、 ちょい待ち！			
&Text.ChatToGuard	Nada me escapa.	Mir entgeht nichts.	Rien n'échappe à ma vigilance.	Nada se me escapa.	Я все подмечаю	Non mi sfugge nulla	没什么东西能逃过我的眼睛	私の目はごまかせない			
&Text.Inmates.Showers	"Está frio, näo é mesmo?"	"Mir ist kalt, ja?"	"J'ai froid, d'accord ?"	"Hace frío, ¿vale?"	"Мне холодно, ясно?"	"Ho freddo, va bene?"	我很冷， 好吗？	水が冷たいんですケドぉ？			
&Text.Inmates.CombatEnded	Näo brinque comigo…	Mit mir spielt man nicht.	Ne me cherche pas...	No juegues conmigo...	Не шути со мной...	Non si scherza con me...	别惹我……	ナメんじゃねえぞ…			
&Text.NPC.Receptionist	Gostaria de uma xícara de chá?	Möchtest du eine Tasse Tee?	Tu veux une tasse de thé ?	¿Quieres una taza de té?	Не хочешь чашечку чая?	Vuoi una tazzina di tè?	你想来杯茶吗？	お茶でも飲むか？			
&Text.Guard.Heat	Espera, $name!	"Moment, $name!"	"Bouge plus, $name !"	"¡Espera, $name!"	"Притормози, $name!"	"Aspetta, $name!"	$name ， 站住！ 	止まれ、 $name！			
&Text.Guards.FoodHall	O cardápio de amanhä é um pouco pior!	Morgen ist’s Essen noch schlechter!	Le menu de demain est encore pire !	¡El menú de mañana es aún peor!	Завтрашнее меню еще хуже!	Il menù di domani è anche peggio!	明天的菜单更糟糕！ 	明日の献立はさらにひどいぞ！			
&Text.Inmates.Gift.RankLowValue	Se desfazendo das coisas?	"Müll loswerden, eh?"	Une décharge ?	"Tirando cosas, ¿no?"	Бросаем где попало?	Scarichi abusivi?	你在乱丢垃圾吗？	処分に困ったから？			
&Text.Inmates.FoodHall	Cale-se e coma isto.	Mund halten und aufessen.	Mange et tais-toi.	Come y calla.	Заткнись и ешь	Mangiate e tacete	少废话， 赶紧吃	だまって食え			
&Text.Guards.RollCallStart	Silêncio!	Mund halten!	Silence !	¡Silencio!	Молчать!	Silenzio!	闭嘴！ 	静かに！			
&Text.Guards.RollCallStart	Calados e olhem para mim!	"Mund halten, Gesicht zu mir!"	"Silence, faites-moi face !"	¡Callaos y miradme!	Заткнись и смотри на меня!	Silenzio e guardatemi!	闭嘴， 面朝我！ 	黙ってこっちを見ろ！			
&Text.Guards.RollCallStart	Calem-se e se organizem...	"Mund halten, und ich fange an ..."	Taisez-vous et je commencerai...	Callaos y comenzaré...	Заткнитесь и я начну...	"Silenzio, fatemi iniziare..."	闭嘴， 我要开始了……	黙ったら始めよう…			
&Text.Guards.Showers	Calem-se e limpem de uma vez.	"Mund halten, und wascht euch."	Fermez-la et lavez-vous.	Callaos y limpiaos de una vez.	Заткнитесь и ополоснитесь	Silenzio e lavatevi	闭嘴， 去洗干净	黙って体を洗え			
&Text.Inmates.PlayerRep2	Resmungäo...	Mürrisch ...	Quel ours.	Gruñón...	Не в настроении...	Che antipatia	暴脾气……	いけすかねえ…			
&Text.Inmates.JobChat	Devo... me concentrar...	Muss ... konzentrieren ...	Se... concentrer...	Debo... centrarme...	Нужно... сосредоточиться...	Devo concentrarmi...	必须……集中精神……	集中…集中だ…			
&Text.Inmates.JobChat	Tem que impressionar o comitê da condicional!	Muss die Bewährungskommission beeindrucken!	Je dois plaire au comité de libération !	¡Hay que impresionar a la junta de la condicional!	Мне надо произвести впечатление на комиссию по УДО!	Devo colpire la commissione per la condizionale!	我必须给假释委员会留下好印象！ 	仮釈放のためならエンヤコラ！			
&Text.Chase.Missing	Tem que estar por aqui em algum lugar...	Muss hier irgendwo sein ...	Ça doit bien être quelque part...	Tiene que estar por aquí en algún sitio...	Они где-то рядом...	Devono essere qui da qualche parte...	肯定就在附近某处……	この辺にいるはずだ…			
&Text.Inmates.GuardBanter	"Se tenho que quebrar o dente de alguém, entäo eu farei."	"Muss ich jemandem die Zähne ausschlagen, tu ich das."	Je n'hésiterai pas à casser des dents.	"Si tengo que romperle los dientes a alguien, lo haré."	"Если я должен кому-то выбить зубы, я это сделаю"	"Se dovrò rompere i denti a qualcuno, lo farò"	我一定要把某人打得满地找牙	歯ならいつでもへし折ってやる			
&Text.GuardAlert.Disguise	Só tem que lembrar quem é o chefe.	"Musst sie nur dran erinnern, wer das Sagen hat."	Tu dois juste leur rappeler qui commande.	Solo tienes que recordarles quién es el jefe.	"Просто напоминай им время от времени, кто здесь главный"	Devi solo ricordare loro chi è che comanda	只是想提醒他们谁才是老大而已	誰がボスか分からせてやるのさ			
&Text.Guard.InterjectFight	Oh, que legal!	Na toll!	Ahah !	¡Qué divertido!	Вот радость!	Che gioia	好高兴！ 	あー楽し！			
&Text.NPC.Medic	E agora, onde deixo estes espécimes?	"Na, wo hab ich wieder diese Proben gelassen?"	"Alors, où ai-je laissé ces spécimens ?"	¿Dónde dejo estos especímenes?	Где я оставил эти образцы?	Dove ho lasciato i campioni?	我把那些样本放在哪儿了？	で、 この標本はどこに置いとけば？			
&Text.Inmates.Showers	Depois de você...	Nach dir ...	Après toi...	Después de ti...	После вас...	Dopo di te...	你先请……	お先にどうぞ…			
&Text.Inmates.Gift.RankHighValue	Estava procurando por um desses!	Nach so etwas hab ich gesucht!	Exactement ce que je cherchais !	¡Buscaba uno de estos!	Я как раз это искал!	Stavo cercando uno di questi!	我刚要找这东西呢！ 	こいつが欲しかった！			
&Text.Guards.RollCallStart	Olhe para frente!	Nach vorne schauen!	Vers l'avant !	¡Mirada al frente!	Смотреть вперед!	Guardate avanti!	面朝前方！ 	前を向け！			
&Text.Inmates.FoodHall	Junte-se a mim para um drink mais tarde?	Nachher noch ein Getränk?	On prend un verre après ?	¿Te apuntas luego a unas copas?	Выпьешь со мной после этого?	Vieni a farti un goccio con me più tardi?	待会儿跟我喝一杯吗？	あとで一緒に飲むか？			
&Text.NPC.Maintenance	Nada mal.	Nah genug dran.	Ça suffira.	Ha estado cerca	Как настоящее	Niente male	别再靠近了	惜しい			
&Text.Inmates.Gym	Você quer esses abdominais?	"Neidisch auf den Sixpack, hm?"	Tu veux des abdos comme ça ?	¿Quieres estos abdominales?	"Хочешь такой пресс, а?"	Vorresti questi addominali eh?	你想看腹肌吗？	こういう腹筋が欲しいのか？			
&Text.Inmates.Gym	Está com ciúmes?	Neidisch?	Jalousie ?	¿Celoso?	Завидуешь?	"Cos’è, invidia?"	你眼红吗？	嫉妬しちゃうか？			
&Text.Guards.EscapeAttempt	Näo, claro que näo!	"Nein, wirst du nicht!"	"Oh non, pas de ça !"	"¡No, vaya que no!"	О нет!	"Oh, non lo farete!"	你休想	おいおい、 勘弁しろって！			
&Text.Player.NoStamina	"Näo, estou muito cansado!"	"Nein, zu müde!"	"Non, je suis à bout !"	¡Estoy muy cansado!	"Не, слишком устал!"	"No, sono a pezzi!"	不行， 太累了！ 	ダメだ、 へばった…			
&Text.Player.ThanksForThat	Legal!	Nett!	Sympa !	¡Bien!	Отлично!	Bello!	漂亮！ 	いいね！			
&Text.GuardAlert.Disguise	Sapatos novos?	Neue Schuhe?	Nouvelle paire ?	¿Zapatos nuevos?	Новые ботинки?	Scarpe nuove?	新鞋子？	新しい靴か？			
&Text.Inmates.Banter	Estäo muito arrogantes ultimamente!	Neuerdings so arrogant!	"Quelle arrogance, récemment !"	¡Son muy arrogantes!	Сегодня все такие гордые!	Che arroganza questi giorni!	现在的人真傲慢！ 	どいつもこいつもムカつくぜ！			
&Text.NPC.MedicDismissFromInfirmary	Näo toque nos pontos.	Nicht an den Nähten zupfen.	Ne tire pas sur les sutures.	No toques los puntos.	Не ковыряй швы	Non toccare i punti	别拉针脚	傷をかくなよ			
&Text.NPC.Janitor	Tenha cuidado…	Nicht ausrutschen ...	Ne glisse pas...	No te resbales...	Не поскользнись!	Non scivolate	不要滑倒……	すっ転ぶなよ…			
&Text.Inmates.DetachedFromEquipment	Nada bom…	Nicht cool ...	Pas cool...	No mola...	Не круто...	Pessimo...	这可不好……	ひでえよ…			
&Text.Player.NotEnoughMoney	Sem grana suficiente…	Nicht genügend Geld ...	Pas assez d'argent...	Dinero insuficiente...	Недостаточно денег...	Ho pochi soldi...	钱不够……	コインが足りない…			
&Text.Inmates.AttackedRunsAway	Hoje näo...	Nicht heute ...	Pas là...	Hoy no...	Не сегодня...	Non oggi...	今天不行……	今日はやめとこう…			
&Text.Inmates.Banter	Näo estou de bom humor…	Nicht in Stimmung ...	C'est pas le moment.	No estoy de humor...	Я не в настроении...	Non sono in vena...	没心情……	どうも気分が乗らない…			
&Text.Inmates.Showers	"Agora näo, minha cabeça está doendo"	"Nicht jetzt, hab Kopfweh."	"Non merci, j'ai la migraine."	"Ahora no, me duele la cabeza."	"Не сейчас, голова болит"	"Non ora, ho mal di testa"	现在不行， 头疼着呢	今はちょっと頭痛が…			
&Text.Inmates.Ignore	Näo é da minha conta.	Nicht mein Bier.	C'est pas mes affaires.	No es asunto mío.	Это не мое дело	Non sono affari miei	跟我没关系	どうでもいい			
&Text.NPC.DiscoverEscapeAttemptIgnore	Näo é da minha conta.	Nicht mein Bier.	Pas mes affaires.	No es asunto mío.	Не мое дело	Non mi riguarda	跟我没关系	知ったことか			
&Text.Guards.EscapeAttempt	Näo durante o meu turno!	Nicht mit mir!	Pas de ça avec moi !	¡No durante mi turno!	Не в мою смену!	Non nel mio turno!	有我在就别想！ 	ナメやがって！			
&Text.Inmates.Banter	Näo sei se gosto disso	"Nicht sicher, wie ich darüber denke."	Ça me laisse perplexe.	No estoy seguro de si me gusta esto.	"Не знаю, что и думать по этому поводу"	Non so come dovrei sentirmi	我也不知道自己作何感想	なんとも言えない感じだ			
&Text.Inmates.FoodHall	Näo enquanto estou comendo...	"Nicht, während ich esse ..."	Pas quand je mange...	No mientras estoy comiendo...	И пока я ем...	Non mentre sto mangiando...	我在吃饭呢， 不行……	食事中は話しかけるな…			
