Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.Results.Won 	VOCÊ VENCEU!	GEWONNEN!	TU AS GAGNÉ !	¡HAS GANADO!	ВЫ ПОБЕДИЛИ!	HAI VINTO!	你赢了！ 	キミの勝ち！		
Text.SF.Directory.Detail	Mostra uma visualizaçäo dos seus dados salvos.	Hier findest du eine Übersicht deiner Speicherdaten.	Un aperçu de vos données de sauvegarde.	Aquí aparece un resumen de tus datos guardados.	Содержит обзор сохранений.	Contiene una panoramica dei tuoi salvataggi.	此处包含你存档数据的总览。 	この中には、あなたのセーブデータの概要が含まれます。		
Text.SF.Directory.SubTitle	Total de Dados Salvos	Gesammelte Speicherdaten	Collection de sauvegardes	Total de datos guardados	Коллекция сохранений	Raccolta salvataggi	存档数据收集	セーブデータ回収		
Text.SF.Directory.Title	DADOS DO SISTEMA	SYSTEMDATEN	DONNÉES SYST.	DATOS DEL SISTEMA	СИСТ. ДАННЫЕ	DATI DI SISTEMA	系统数据	システムデータ		
Text.SF.Prison.Detail	Total de dias na prisäo: $dayofsave.	Insgesamt im Gefängnis verbrachte Tage: $dayofsave.	Total de jours passés en prison : $dayofsave.	Número total de días en prisión: $dayofsave.	Общее количество дней в тюрьме: $dayofsave.	Giorni totali passati in prigione: $dayofsave.	在监狱中度过的总天数：  $dayofsave。 	刑務所で過ごした総日数: $dayofsave		
Text.SF.Prison.SubTitle	Dados Salvos	Speicherdaten	Données	Datos guardados	Сохр. данные	Salvataggi	存档数据	セーブデータ		
Text.SF.Prison.Title	$prison	$prison	$prison	$prison	$prison	$prison	$prison	$prison		
Text.Shop.ForSale	À Venda	Zu verkaufen	À vendre	Se vende	На продажу	In vendita	待售	販売中		
Text.SlotStatus.Corrupt	Corrompido	Fehlerhaft	Corrompu	Dañado	Поврежд.	Corrotto	受损	破損		
Text.SlotStatus.Empty	Vazio	Leer	Vide	Vacío	Пусто	Vuoto	空	空き		
Text.SlotStatus.INVALID	Inválido	Ungültig	Inválidoe	Inválido	Недейств.	Non valido	无效	無効		
Text.SlotStatus.OldVersion	Versäo Antiga	Alte Version	Version obsolète	Versión anterior	Старая версия	Vecchia versione	旧版本	旧バージョン		
Text.SlotStatus.Used	Dia: $dayNumber	Tag: $dayNumber	Jour : $dayNumber	Día: $dayNumber	День: $dayNumber	Giorno: $dayNumber	天：  $dayNumber	日数: $dayNumber		
Text.Snooty 	Snooty	Snooty	Snooty	Snooty	Snooty	Snooty	思诺迪	スヌーティ		
Text.SS.CantDelete.Body	Näo foi possível deletar os dados salvos.	Die Speicherdaten sind nicht löschbar.	Impossible de supprimer la sauvegarde.	No ha sido posible eliminar los datos guardados.	Не удалось удалить сохранение.	Il salvataggio non può essere cancellato.	无法删除存档数据。 	セーブデータを削除できませんでした。		
Text.SS.CantDelete.BodyUsed	Näo foi possível deletar os dados salvos em $dayofsave.	Der Spielstand vom $dayofsave konnte nicht gelöscht werden.	La partie sauvegardée le $dayofsave n'a pas pu être supprimée.	La partida guardada del $dayofsave no se ha podido eliminar.	"Не удалось удалить игру, сохраненную на $dayofsave."	La partita salvata il $dayofsave non può essere cancellata.	无法删除你于 $dayofsave 保存的游戏。 	$dayofsave に保存した セーブデータを削除できませんでした。		
Text.SS.CantDelete.Title	ERRO AO DELETAR	FEHLER BEIM LÖSCHEN	ERREUR SUPPR.	ERROR AL ELIMINAR	ОШИБКА УДАЛЕНИЯ	ERRORE	删除错误	削除エラー		
Text.SS.Corrupt.Body	Tem certeza que deseja deletar estes dados corrompidos?	Willst du diese fehlerhaften Speicherdaten löschen?	Voulez-vous vraiment supprimer cette sauvegarde corrompue ?	¿Quieres eliminar estos datos guardados dañados?	Удалить это поврежденное сохранение?	Vuoi eliminare questo salvataggio corrotto?	是否删除此受损的存档数据？ 	この破損したセーブデータを削除しますか？		
Text.SS.Corrupt.BodyUsed	Deseja excluir os dados corrompidos salvos em $dayofsave?	Willst du den fehlerhaften Spielstand vom $dayofsave löschen?	Voulez-vous vraiment supprimer cette partie corrompue sauvegardée le $dayofsave ?	¿Quieres eliminar la partida dañada guardada el $dayofsave?	"Удалить поврежденную игру, сохраненную на $dayofsave?"	Vuoi eliminare i dati di gioco corrotti salvati il $dayofsave?	是否删除你于 $dayofsave 保存的受损游戏存档？ 	$dayofsave に保存した、 破損したゲームデータを削除しますか？		
Text.SS.Corrupt.Title	DADOS SALVOS CORROMPIDOS	SPEICHERDATEN FEHLERHAFT	SAUVEGARDE CORROMPUE	DATOS GUARDADOS DAÑADOS	СОХРАНЕНИЕ ПОВРЕЖДЕНО	SALVATAGGIO CORROTTO	受损的存档数据	破損したセーブデータ		
Text.SS.CorruptDir.Body	Deseja excluir os dados corrompidos salvos e tentar novamente?	Fehlerhafte Speicherdaten löschen und erneut versuchen?	Voulez-vous vraiment supprimer cette sauvegarde corrompue et réessayer ?	¿Quieres eliminar los datos guardados dañados y probar de nuevo?	Удалить поврежденное сохранение и повторить попытку?	Vuoi eliminare il salvataggio corrotto e riprovare?	是否删除受损的存档数据并重试？ 	破損したセーブデータを削除して、 やり直しますか？		
Text.SS.CorruptDir.Title	DADOS SALVOS CORROMPIDOS	SPEICHERDATEN FEHLERHAFT	SAUVEGARDE CORROMPUE	DATOS GUARDADOS DAÑADOS	СОХРАНЕНИЕ ПОВРЕЖДЕНО	SALVATAGGIO CORROTTO	受损的存档数据	破損したセーブデータ		
Text.SS.Delete.Body	Tem certeza que deseja excluir estes dados?	Willst du wirklich diese Speicherdaten löschen?	Voulez-vous vraiment supprimer cette partie sauvegardée ?	¿Seguro que quieres eliminar estos datos guardados?	Удалить это сохранение?	Vuoi davvero eliminare questo salvataggio?	是否确定删除此存档数据？ 	このセーブデータを削除しますか？		
Text.SS.Delete.BodyUsed	Tem certeza que deseja excluir os dados salvos em $dayofsave?	Willst du wirklich den gespeicherten Spielstand vom $dayofsave löschen?	Voulez-vous vraiment supprimer cette partie sauvegardée le $dayofsave ?	¿Seguro que quieres eliminar la partida guardada del $dayofsave?	"Удалить игру, сохраненную на $dayofsave?"	Vuoi davvero eliminare la partita che hai salvato il $dayofsave?	是否想要删除于 $dayofsave 保存的游戏？ 	$dayofsave に保存したセーブデータを 削除しますか？		
Text.SS.Delete.Title	EXCLUIR DADOS SALVOS	SPIELSTAND LÖSCHEN	SUPPRIMER SAUVEGARDE	BORRAR DATOS GUARDADOS	УДАЛИТЬ СОХРАНЕНИЕ	ELIMINA SALVATAGGIO	删除存档数据	セーブデータを削除		
Text.SS.Missing.Body	Os dados selecionados estäo ausentes.	Die gewählten Speicherdaten fehlen.	Les données sauvegardées sélectionnées sont absentes.	Los datos guardados seleccionados no se encuentran.	Выбранное сохранение отсутствует.	Il salvataggio selezionato non è presente.	你选择的存档数据已丢失。 	選択したセーブデータが見つかりません。		
Text.SS.Missing.BodyUsed	Os dados salvos em $dayofsave estäo ausentes.	Der gespeicherte Spielstand vom $dayofsave fehlt.	La partie sauvegardée le $dayofsave est absente.	La partida guardada del $dayofsave no se encuentra.	"Игра, сохраненная на $dayofsave, отсутствует."	La partita salvata il $dayofsave non è presente.	你于 $dayofsave 保存的游戏已丢失。 	$dayofsave に保存したセーブデータが 見つかりません。		
Text.SS.Missing.Title	DADOS SALVOS AUSENTES	SPEICHERDATEN FEHLEN	SAUVEGARDE ABSENTE	NO SE ENCUENTRAN DATOS GUARDADOS	СОХРАНЕНИЕ ОТСУТСТВУЕТ	SALVATAGGIO MANCANTE	存档数据丢失	セーブデータ未発見		
Text.SS.Overwrite.Body	Tem certeza que deseja sobrescrever estes dados?	Willst du wirklich diese Speicherdaten überschreiben?	Voulez-vous vraiment écraser cette partie sauvegardée ?	¿Seguro que quieres sobrescribir estos datos guardados?	Переписать это сохранение?	Vuoi davvero sovrascrivere questo salvataggio?	是否确定覆盖此存档数据？ 	このセーブデータに上書きしても よろしいですか？		
Text.SS.Overwrite.BodyUsed	Tem certeza que deseja sobrescrever estes dados salvos em $dayofsave?	Willst du wirklich den gespeicherten Spielstand vom $dayofsave überschreiben?	Voulez-vous vraiment écraser cette partie sauvegardée le $dayofsave ?	¿Seguro que quieres sobrescribir la partida guardada del $dayofsave?	"Переписать игру, сохраненную на $dayofsave?"	Vuoi davvero sovrascrivere la partita che hai salvato il $dayofsave?	是否想要覆盖你于 $dayofsave 保存的游戏？ 	$dayofsave に保存したセーブデータに 上書きしてもよろしいですか？		
Text.SS.Overwrite.Title	SOBRESCREVER DADOS SALVOS	SPEICHERDATEN ÜBERSCHREIBEN	ÉCRASER LA SAUVEGARDE	SOBRESCRIBIR DATOS GUARDADOS	ПЕРЕПИСАТЬ СОХРАНЕНИЕ	SOVRASCRIVI SALVATAGGIO	覆盖存档数据	セーブデータに上書き		
Text.SS.Purpose.GuestSave	SELECIONAR ESPAÇO	SPEICHERSLOT WÄHLEN	CHOISIR EMPLACEMENT	RANURA PARA GUARDAR	ВЫБР. СЛОТ СОХРАН.	SELEZIONA SLOT	选择存档栏位	セーブスロットを選択		
Text.SS.Purpose.LoadGame	CARREGAR	SPIEL LADEN	CHARGER	CARGAR	ЗАГР. ИГРУ	CARICA	载入游戏	ゲームをロード		
Text.SS.Purpose.NewGame	SELECIONAR ESPAÇO	SPEICHERSLOT WÄHLEN	CHOISIR EMPLACEMENT	RANURA PARA GUARDAR	ВЫБР. СЛОТ СОХРАН.	SELEZIONA SLOT	选择存档栏位	セーブスロットを選択		
Text.Stats.Fitness	Físico	Físico	Forme	Físico	Физ. форма	Forma fisica	体质	体力		
Text.Stats.Health	Saúde	Gesundheit	Santé	Salud	Здоров.	Salute	生命值	ライフ		
Text.Stats.Heat	Atençäo	Alarmierung	Méfiance	Atención	Раздр.	Fervore	关注度	ヒート		
Text.Stats.Intelligence	Intelecto	Verstand	Intelligence	Intelecto	Интеллект	Intelligenza	智力	知力		
Text.Stats.Job	Emprego	Emprego	Travail	Empleo	Занят.	Lavoro	工作	仕事		
Text.Stats.Money	Dinheiro	Geld	Argent	Dinero	Деньги	Denaro	金钱	コイン		
Text.Stats.Name	Nome	Nome	Nom	Nombre	Имя	Nome	名称	名前		
Text.Stats.Opinions	Opiniäo	Meinung	Opiniäo	Opinión	Приговор	Opiniäoe	看法	評価		
Text.Stats.OutfitDefense	Defesa	Verteidigung	Défense	Defensa	Защита	Difesa	防御	守備力		
Text.Stats.OutfitType	Tipo	Typ	Tipo	Tipo	Тип	Tipo	类型	タイプ		
Text.Stats.Stamina	Energia	Ausdauer	Endurance	Energía	Выносл.	Energia	耐力	スタミナ		
Text.Stats.Strength	Força	Stärke	Force	Fuerza	Сила	Forza	力量	筋力		
Text.Stats.TimeServed	Tempo Preso	Zeit im Gefängnis	Peine purgée	Tiempo en prisión	Отбыто	Tempo detenzione	服刑时间	収監期間		
Text.Stats.WeaponDamage	Dano	Schaden	Dégâts	Daño	Урон	Danni	伤害	威力		
Text.Stats.WeaponRange	Alcance	Reichweite	Portée	Alcance	Охват	Portata	范围	射程		
Text.Stats.WeaponSpeed	Velocidade	Tempo	Vitesse	Velocidad	Скoрoсть	Velocità	速度	スピード		
Text.StatsDaysWorked	Dias trabalhados	Tage gearbeitet	Jours travaillés	Días trabajados	Отработано дней	Giorni di lavoro	工作天数	就労日数		
Text.SwagBag.Contents	Conteúdo do Saco	Beutesack-Inhalt	Contenu du butin	Contenido del botín	Содержимое вещмешка	Contenuto Bottino	礼物袋内容	ズタ袋の中身		
Text.System.HostChanged	$HostName se tornou o anfitriäo.	$HostName ist jetzt Host.	$HostName héberge la partie.	$HostName es ahora el anfitrión.	$HostName является хостом.	$HostName è ora l’host.	$HostName 现在是主建。 	現在は $HostName がホストです。		
Text.System.PlayerJoined	$PlayerName entrou na partida.	$PlayerName ist dem Spiel beigetreten.	$PlayerName a rejoint la partie.	$PlayerName se ha unido a la partida.	$PlayerName присоединился к игре.	$PlayerName entra nella partita.	$PlayerName 加入了游戏。 	$PlayerName がゲームに参加しました。		
Text.System.PlayerLeft	$PlayerName saiu da partida.	$PlayerName hat das Spiel verlassen.	$PlayerName a quitté la partie.	$PlayerName ha dejado la partida.	$PlayerName вышел из игры.	$PlayerName ha lasciato la partita.	$PlayerName 离开了游戏。 	$PlayerName がゲームから抜けました。		
Text.Tip	Dica:	Tipp:	Astuce :	Consejo:	Совет:	Consiglio:	提示： 	ヒント: 		
Text.Toilet.FlushButton	Dar Descarga	Runterspülen	Tirer la chasse	Tirar de la cadena	Смыть	Scarica	冲走	流す		
Text.Toilet.FlushItems	Itens para descarte	Gegenstände runterspülen	Tirer la chasse	Tirar objetos	Смыть предметы	Scarica oggetti	冲走物品	アイテムを流す		
Text.UI.Accept	Aceitar	Annehmen	Aceitarer	Aceptar	Принять	Accetta	接受	受ける		
Text.UI.AmericaRegion	América	Amerika	Amérique	América	Америка	América	美洲	アメリカ		
Text.UI.AsiaRegion        	Ásia	Asien	Asie	Ásia	Азия	Ásia	亚洲	アジア		
Text.UI.AutomaticRegion            	Automática	Automatisch	Automatique	Automática	Автоматически	Automáticao	自动	オート		
Text.UI.ChinaRegion	China	China	Chine	China	Китай	Cina	中国	中国		
Text.UI.Cancel	CANCELAR	ABBRUCH	ANNULER	CANCELARAR	ОТМЕНА	ANNULLA	取消	キャンセル		
Text.UI.Confirm	CONFIRMAR	BESTÄTIGEN	CONFIRMARER	CONFIRMARAR	ПОДТВЕР.	CONFERMA	确认	決定		
Text.UI.ControllerVibration	Vibraçäo	Controller-Vibration	Vibrations	Vibración del mando	Вибрация контроллера	Vibrazione controller	控制器震动	コントローラーの振動		
